"Country Name","Country Code","Indicator Name","Indicator Code",Attribute,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,
"Egypt","469","Extensive Margin","between_theil","Value","1.10021376609802","1.05394457094371","1.044657182219","1.04761787915049","1.01846022203247","1.04132754655143","1.01236832119685","1.01628499361327","1.01426820620918","1.01160733071792","0.970740275296029","1.0028253988008","1.01023738982804","0.962644360962571","0.96040819636255","0.884900870058893","0.899549764348777","0.947611650893009","0.952421817545662","1.01000112331806","0.97292861329079","0.972372886303674","0.92480836448957","0.952800457905482","0.879319901544072","0.895146148239007","0.748463167263253","0.753034258156049","0.799442457947862","0.734918860047856","0.700223098901088","0.71308510113715","0.634546888979212","0.630348704450892","0.702853385352208","0.648066006174959","0.602492699712229","0.654057922332403","0.467873930696104","0.302688836221406","0.324036485678933","0.283568870675617","0.217066466799904","0.0645157094678019","0.0239645651987645","0.0109245665371418","0.0132553128894299","0.0555170997969672","0.118455372746076","0.148857712647917","0.153498988064797","0.219671979546547","0.31774564832449",
"Egypt","469","Intensive Margin","within_theil","Value","3.11797404289246","2.88906247541308","2.85384414868895","3.25102980213705","3.18783172216354","3.04665260214824","2.77740256953985","2.73764387257688","2.90198219334707","2.95254941743042","2.76632165805222","2.72171139928651","2.93406164553016","2.69045775187988","2.7639594655484","2.8868503073063","3.18449281161884","3.6377595650265","3.97380915057875","3.93771110623493","3.94403564551612","3.73602256161394","3.84640909160225","4.069245192979","3.5009957640068","3.44201898359461","3.28131282702088","3.31390241137706","3.13974870343736","2.77561426442117","2.89736669119156","2.76485165953272","2.64564744532254","2.56184445149302","2.75897341936017","2.45448324109566","2.20505894278176","2.3062715017868","2.27007562549989","2.02742276846993","1.96895041586185","1.84278466449541","1.94753561240194","2.15423577272872","2.5995131644238","2.4738142490387","2.59909065659394","2.38427042961121","2.47895383834841","2.60189512281065","2.58699452878533","2.4063246846199","2.3294660449028",
"Egypt","469","Export Diversification Index","total_theil","Value","4.2181878","3.943007","3.8985014","4.2986479","4.2062922","4.0879803","3.7897708","3.7539289","3.9162505","3.9641569","3.737062","3.7245369","3.944299","3.6531022","3.7243676","3.7717512","4.0840425","4.585371","4.9262309","4.9477124","4.9169641","4.7083955","4.7712173","5.0220456","4.3803158","4.3371654","4.0297761","4.0669365","3.9391911","3.5105331","3.5975897","3.4779367","3.2801943","3.1921933","3.4618268","3.1025493","2.8075516","2.9603295","2.7379496","2.3301115","2.2929869","2.1263535","2.164602","2.2187514","2.6234777","2.4847388","2.6123459","2.4397876","2.5974092","2.7507529","2.7404935","2.6259966","2.6472118",
"Eritrea","643","Extensive Margin","between_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.76344664671342","0.18270019441843","0.224425619933754","0.298055649174785","0.288116526178783","0.306829483790352","0.29447576169332","0.290766726597212","0.313345212976856","0.318776011242335","0.264662367291749","0.287575266207568","0.314329885462939","0.271266647730954","0.309329572946808","0.252176765818149","0.312086571694636","0.312410426684153","0.179944898933172","0.311323586625235","1.9452133923769","0.306525141000748",
"Eritrea","643","Intensive Margin","within_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.399829924106598","3.92630968987942","3.50380758941174","3.14429546613246","2.98302507773042","2.73474321560934","2.77798160258681","2.69664847292006","2.87282567285001","2.73814615153242","2.63263194262981","2.54751708731055","3.11479341937229","2.45175115764141","4.4126137085259","2.86005306243896","2.77892887862981","2.82363919912314","2.74807734787464","3.41528748805285","1.49295485019684","5.83369588851929",
"Eritrea","643","Export Diversification Index","total_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.1632767","4.1090097","3.7282331","3.4423511","3.2711415","3.0415728","3.0724573","2.9874153","3.1861708","3.0569222","2.8972943","2.8350923","3.4291234","2.7230177","4.7219434","3.1122298","3.0910153","3.1360495","2.9280221","3.7266111","3.4381683","6.1402211",
"Spain","184","Extensive Margin","between_theil","Value","0.162989750504494","0.154448999397573","0.155387025298509","0.15521210117275","0.153788647016731","0.15516438732833","0.154017611627643","0.14025810545067","0.145801237171099","0.146909573999643","0.143524737952111","0.140481100941884","0.134483724132784","0.138368710505035","0.143585171893926","0.145340032540482","0.144366483979866","0.138144279712727","0.132290151785103","0.137572656094562","0.14138621505117","0.140237781975884","0.126998619874939","0.120981426747688","0.124734315555543","0.119176920852169","0.119559770217165","0.11810473469086","0.117792634125762","0.11499486071422","0.117669561955304","0.121942504183104","0.123323507723399","0.11399917107661","0.121119567658702","0.120787712978199","0.110526907257736","0.119565440108999","0.116111492272466","0.120095387217589","0.123666855040938","0.125701082870364","0.124208189314231","0.120183966355398","0.118585981428623","0.121255006059073","0.120167722110637","0.128205039771274","0.130112682818435","0.128268896252848","0.127704463317059","0.132263443316333","0.132273131981492",
"Montserrat","351","Intensive Margin","within_theil","Value","0","0","0","0","0","0","0","0","4.78984546527601","6.14846849441528","1.80465418100357","3.72242806106806","3.2610482852906","2.87885084748268","2.56720691919327","3.20252303639427","3.58079984597862","2.94853438250721","2.38778652553447","2.6821506023407","3.4668338347501","2.73186881451693","2.64382717269473","3.01290822029114","3.14593577384331","3.9200747013092","3.5868535367772","3.51753790536895","2.70431968569756","3.31255223712651","3.36363849719055","3.42700797319412","4.38877160311677","2.3558361530304","4.86580991744714","4.47945022583008","3.35129090584815","2.7996687758714","2.9337310725823","3.28157430887222","2.93293402350446","3.43317314330488","2.98475065996172","3.43059138767421","2.70221604872495","2.86463896837085","3.48698041122407","3.38955975882709","3.31294203266605","2.99299907684326","3.20043802261352","3.21645760536194","3.41971278190613",
"Montserrat","351","Export Diversification Index","total_theil","Value","0","0","0","0","0","0","0","0","5.0553651","6.4377518","3.8727829","3.9832683","3.5512059","3.0389538","3.1095104","3.5025506","3.8721752","3.2417488","2.6802788","2.9714339","3.7615731","3.0245523","2.936856","3.3021915","3.4370129","4.2093582","3.8506496","3.7939463","2.880774","3.6028476","3.6547763","3.7061415","4.6676216","4.6087384","5.1568522","4.770669","3.5875423","3.035398","3.2128496","3.5419958","3.2241194","3.7196448","3.2794945","3.6864576","2.9718726","3.1570318","3.7777538","3.6797655","3.504575","3.2771876","3.4912655","3.5069706","3.7089961",
"Australia","193","Intensive Margin","within_theil","Value","3.25433015823364","2.90137088741176","2.8246464223248","2.70986930254367","2.49691641499521","2.51595768873813","2.39306814954716","2.37383899374891","2.26900618548052","2.19561931013595","2.22373697481481","2.3219086357613","2.25211264938113","2.28503105789423","2.37166440774792","2.32514435797926","2.2514336630702","2.23949079517388","2.24295249581338","2.23156066238883","2.27804321795702","2.24441354721784","2.30411359667778","2.36700439453125","2.28068039566279","2.15211893618107","2.15291630476713","2.1376842930913","2.07767540216446","2.06958220899103","2.04058903455734","1.97754687070861","1.87809461355209","1.86520522832871","1.78945191368081","1.84727707505132","1.85433810949326","1.78028580546378","1.91645193099976","1.93877583742142","1.93934027850628","1.9532984495163","2.05589264631271","2.291489854455","2.32865792512894","2.37275746464729","2.74013100370697","2.75085881352425","2.9703486263752","3.06006184220314","3.05792498588562","3.12172389030457","3.13393485546112",
"Australia","193","Export Diversification Index","total_theil","Value","3.4655452","3.1105535","3.0319214","2.915617","2.7002854","2.7131574","2.5797863","2.5634992","2.4505858","2.3754907","2.4022744","2.5041442","2.4251487","2.4483161","2.5328074","2.483248","2.4067655","2.3937235","2.3858016","2.3784189","2.4260743","2.3935187","2.460712","2.5194187","2.4459376","2.3222446","2.3134396","2.2989757","2.2292457","2.2135625","2.1845","2.1238463","2.0205376","1.9969993","1.9221693","1.9785953","1.989482","1.9164596","2.0364826","2.0640872","2.066927","2.0695632","2.1687193","2.4018519","2.4248543","2.4538138","2.8458574","2.8565447","3.0508299","3.141454","3.1220667","3.1816525","3.1857936",
"Austria","122","Extensive Margin","between_theil","Value","0.138802513480186","0.137962499158903","0.133996572388639","0.132689556243102","0.136158235185008","0.133608763003281","0.128881863972412","0.131971357673688","0.133473537238507","0.132591872843614","0.133343484789613","0.132707497759457","0.132493881314474","0.13408038413392","0.114494592275074","0.113900154243889","0.11883262853371","0.119760496964365","0.117449542677292","0.116508952945752","0.116209804138634","0.114509497125602","0.118868936027801","0.118250573985279","0.117900968238246","0.115957869274805","0.122115349655837","0.122999956773128","0.125283815573276","0.123058108313386","0.124979626300046","0.123757025721709","0.123932733142283","0.118313909210893","0.127111886828228","0.129217770226966","0.12627768360835","0.125629365793429","0.129502695031686","0.12626836358686","0.123550330637954","0.12548316619359","0.125312335672788","0.126833242116845","0.125863906199811","0.127721294134972","0.124286072852556","0.11853845132282","0.130322332246578","0.132055896014208","0.130304505320964","0.128255647374317","0.12739017358399",
"Austria","122","Intensive Margin","within_theil","Value","1.54597973823547","1.41689466428943","1.32236127980286","1.29637312330102","1.26457294225543","1.23331666208105","1.20182779498282","1.24720182149076","1.21331174671655","1.19256157914901","1.19845447555008","1.22414521363635","1.22505026205909","1.17246371135115","1.18872810496873","1.23544234782456","1.20444248616695","1.17173053547697","1.17244026064875","1.16911037833779","1.1464873328805","1.1676330564045","1.1564202606678","1.14929303899407","1.21537098288536","1.24755410850048","1.26621385906692","1.25531942769885","1.2816745169139","1.25478894333309","1.24417162500322","1.23956432193518","1.26389721035957","1.30672561004755","1.31824014335881","1.33056054172067","1.31638519465923","1.37321806326509","1.4481841083616","1.38819325342774","1.40364530310035","1.45646161213517","1.44390423595905","1.3628996424377","1.42280181311071","1.47160720080137","1.39059075899422","1.44564906507731","1.5126789174974","1.47447463124991","1.46446410939097","1.45061310287565","1.47621690295637",
"Austria","122","Export Diversification Index","total_theil","Value","1.6847823","1.5548571","1.4563578","1.4290627","1.4007312","1.3669255","1.3307097","1.3791732","1.3467853","1.3251535","1.331798","1.3568528","1.3575442","1.3065441","1.3032227","1.3493425","1.3232751","1.291491","1.2898898","1.2856194","1.2626971","1.2821425","1.2752892","1.2675436","1.333272","1.3635119","1.3883293","1.3783194","1.4069583","1.3778471","1.3691512","1.3633213","1.3878299","1.4250395","1.4453521","1.4597783","1.4426628","1.4988475","1.5776868","1.5144616","1.5271957","1.5819448","1.5692166","1.4897329","1.5486658","1.5993285","1.5148768","1.5641875","1.6430012","1.6065305","1.5947686","1.5788687","1.6036071",
"Azerbaijan, Republic of","912","Extensive Margin","between_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.910565007478","0.0294615626335144","0.0477629108354449","0.149912105000112","0.0659520435146987","0.127142328979971","0.105073412782076","0.129044306643266","0.129828283777897","0.109786350915306","0.10732270074709","0.13126542550394","0.13661174020109","0.124114842696093","0.118734700716764","0.116607512148221","0.108028128707995","0.111576599248856","0.104930449173935","0.106061325973158","0.106247469756255","0.116972468236735","0.10269733518362",
"Azerbaijan, Republic of","912","Intensive Margin","within_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.45334780216217","3.98580373823643","3.72865314781666","3.39231802523136","2.16096994280815","2.41846848931164","2.31721915490925","3.79650274783489","4.32706792291719","5.00552785413993","5.18941806332441","4.93962863026536","4.65176760213217","4.85374641849921","5.49348690935585","5.56143498420715","5.72931039994103","5.7264013177064","5.79595234675799","5.94946135402279","5.85395682207883","5.83518367860961","5.91021251678467",
"Azerbaijan, Republic of","912","Export Diversification Index","total_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.3639126","4.0152655","3.7764161","3.5422301","2.226922","2.5456109","2.4222925","3.9255471","4.4568963","5.115314","5.2967405","5.0708942","4.7883792","4.9778614","5.6122217","5.6780424","5.8373384","5.8379779","5.9008827","6.0555224","5.9602041","5.9521561","6.0129099",
"Burundi","618","Extensive Margin","between_theil","Value","3.07045602798462","2.83242675685324","3.00893888732287","1.66080870185957","2.78109634795692","2.1935333182122","1.85604067406576","2.27261997689379","2.66441710335155","2.63015664722889","2.73419128241676","2.3395074131829","2.60587446413319","2.21128883492202","2.29304741079345","2.1513034171644","1.80419671989512","1.97527590953212","2.27920014411211","1.83736555043674","1.62081740874646","1.97066011001008","2.61468668875","2.77522359867817","2.82619528323858","2.58396751813166","2.69578782104664","2.65144173342924","2.36159245135423","2.59215341045422","2.45196622158983","1.89717322605429","2.16145899308299","2.67284930022504","1.95795273042677","2.78816157858819","2.46880047352882","2.65990150175685","2.39462920463484","1.58770754600948","1.064652876349","2.10897475688944","1.42313554621546","2.34287971034064","0.894570571032091","1.46362256522116","1.39019192918204","1.94663212216322","2.01051419621638","2.19653326498212","1.96614777474468","1.45826680899611","0.843470089137554",
"Mauritania","682","Export Diversification Index","total_theil","Value","4.9015169","5.6083703","6.105195","6.0960937","6.0395327","5.9983821","6.0047832","5.9387698","5.8423772","5.6753263","5.4761209","5.3826947","5.4761705","5.5253801","5.5769477","5.5393033","5.317204","5.7513261","5.6795387","4.8530903","5.0415831","4.8709798","4.896265","4.9309206","4.8356576","4.5112705","4.684567","4.8669629","4.8374572","4.9592466","4.9008245","4.8677526","4.7233992","4.6743026","4.6514606","4.7462974","4.7740211","4.7148948","4.7650242","4.7005816","4.6650834","4.5752606","4.6527085","4.797677","4.7557859","4.5801935","4.757246","4.6399879","5.0152335","4.9947395","4.6725569","4.6729269","4.5095911",
"Montserrat","351","Extensive Margin","between_theil","Value","0","0","0","0","0","0","0","0","0.265519639477134","0.289283335208893","2.06812870875001","0.260840308154002","0.290157492694561","0.160103052854538","0.542303398251534","0.300027569515805","0.291375267110198","0.293214531271587","0.29249228176468","0.289283335208893","0.294739278429802","0.292683596809013","0.293028755451815","0.289283335208893","0.291077131585844","0.289283335208893","0.263796156039461","0.2764082775102","0.176454335451126","0.290295446062373","0.29113786892367","0.279133417549019","0.278850124785095","2.25290225446224","0.291042367594223","0.291218835132991","0.2362514231354","0.235729208914563","0.279118647114956","0.260421567945741","0.291185461285977","0.28647155878366","0.294743933317534","0.255866346065886","0.269656579708681","0.29239288917779","0.290773448812615","0.290205714725403","0.191633012145758","0.284188592439023","0.290827546561758","0.290513028295749","0.289283335208893",
"Czech Republic","935","Extensive Margin","between_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.113289718408112","0.0424506037156984","0.0391525140873818","0.0408136580048871","0.0391507817346602","0.0374942012131043","0.0391565822060769","0.0391556024461387","0.0408210866094257","0.0358344502747059","0.0358344502747059","0.0358344502747059","0.0391544922883564","0.0374940782784072","0.0359717982424286","0.0358344502747059","0.0391560941903718","0.0374942049384114","0.0358344502747059","0.0374940820038048","0.0374934636015713","0.0358344502747059",
"Czech Republic","935","Intensive Margin","within_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.02886303761625","1.12610753884655","1.13439019920668","1.18447611956253","1.2531171839222","1.37331879138947","1.44605785914396","1.52594018416048","1.55559975780813","1.62023210525513","1.61345767974853","1.64536571502686","1.70532948008392","1.75259625911713","1.79979813098667","1.78418493270874","1.85289441424408","2.00448608398438","1.91064393520355","1.89187467098236","1.9044554233551","1.96256148815155",
"Czech Republic","935","Export Diversification Index","total_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1.1421528","1.1685581","1.1735427","1.2252898","1.2922679","1.410813","1.4852145","1.5650958","1.5964209","1.6560665","1.6492921","1.6812001","1.7444839","1.7900903","1.8357699","1.8200194","1.8920505","2.0419803","1.9464784","1.9293687","1.9419489","1.9983959",
"Germany","134","Extensive Margin","between_theil","Value","0.009646350517869","0.0096284178151","0.0096415363425832","0.0095985666471128","0.0096027779901426","0.0095629317236252","0.0095884531795853","0.0096060305844299","0.0095973632717004","0.0096274546063209","0.0096069910785275","0.0096321484259653","0.0096165013046816","0.0096159004337522","0.0096349176899989","0.0096189095039847","0.0096360000200253","0.0096254080519749","0.0096278170742512","0.0096174645950007","0.0096414161938774","0.0095806286604301","0.0095563090464985","0.0095195862403017","0.0095017635136969","0.0095335527449905","0.0095709976191234","0.0096357597092508","0.0096364825174399","0.0096320283147236","0.0096404531317363","0.0096282967057886","0.0096291397322833","0.0096263722084653","0.0096295011462216","0.009627816049067","0.0096335922085627","0.0096328712553759","0.009619391121781","0.0096232422329476","0.0096187883925403","0.0096126499740796","0.0096036211761312","0.0095939907688347","0.0095742480927967","0.0095133245222669","0.0095505287178526","0.0095701551971015","0.009606511327517","0.0096006117425373","0.0095976031818115","0.0096093995003206","0.0095898984595699",
"Ethiopia","644","Export Diversification Index","total_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4.2738662","4.7200079","4.5364676","4.5695262","4.6614194","4.7812896","4.4561224","4.2982001","3.885602","3.88182","3.9633222","3.9909868","4.0975089","3.8787222","3.8865349","3.8414664","3.8743169","4.1897407","4.203373","4.0729551","3.8159304","3.9458263",
"Finland","172","Extensive Margin","between_theil","Value","0.409473150968552","0.403146690547146","0.402957053844872","0.395475933530918","0.398624158788405","0.386336377161987","0.386656172034321","0.374903688620304","0.369895134147125","0.36564143508127","0.365220745070931","0.362841609333077","0.359640275437224","0.362259501382127","0.33904226325081","0.321683794721654","0.312492857183974","0.319540249742676","0.301557830260344","0.272230039350689","0.245874493370995","0.268027244135737","0.267638112471236","0.252073551262864","0.324015016666929","0.323491248764779","0.286413851908339","0.296963550334443","0.299411787875928","0.286983652491827","0.273044969366087","0.288675502383359","0.288190698628817","0.323352327561999","0.311974495638202","0.316635610947944","0.322707994838367","0.330950681585818","0.348046135855839","0.344023097763933","0.333655213937113","0.320794479455799","0.322478124871694","0.321045639924703","0.314871822018176","0.314816982951015","0.310162915382534","0.313118087127805","0.323357084294195","0.312532226985307","0.295548270455585","0.291937517931732","0.286410288419575",
"Finland","172","Intensive Margin","within_theil","Value","2.67365097999573","2.79174423962832","2.56097017884895","2.46463863720419","2.38710290551717","2.31049520125816","2.25369217290427","2.15956303311032","2.06677744844228","2.04509006297667","1.93415000807272","1.96378067880834","2.00379082731524","1.86720393687483","1.85573068856957","1.83423404395581","1.88157154894634","1.85771915335863","1.8121375632154","1.7495433986187","1.78584162996845","1.82500439882278","1.85543522178341","1.84052471179518","1.76463224946887","1.794317856431","1.79076650342995","1.78015724178113","1.76802139065967","1.78605504013066","1.79043200493743","1.72312753644894","1.70961273235298","1.78771580263665","1.76529578119517","1.75445195944849","1.9423892387349","2.02871134877205","2.16653546690941","2.15899965665516","2.105403624475","1.98679170757532","1.94062155485153","2.11426769196987","2.03622761368751","1.7996808886528","1.78186932206154","1.71627540886402","1.8883489166148","1.84171407511843","1.86454148590565","1.91118758916855","1.8884534239769",
"Finland","172","Export Diversification Index","total_theil","Value","3.0831242","3.194891","2.9639273","2.8601146","2.785727","2.6968315","2.6403484","2.5344667","2.4366727","2.4107316","2.2993708","2.3266222","2.3634312","2.2294633","2.194773","2.1559179","2.1940644","2.1772594","2.1136954","2.0217733","2.0317161","2.0930316","2.1230733","2.0925982","2.0886474","2.1178091","2.0771804","2.0771208","2.0674331","2.0730386","2.063477","2.0118032","1.9978034","2.1110682","2.0772703","2.0710876","2.2650971","2.3596621","2.5145817","2.5030227","2.4390588","2.3075862","2.2630997","2.4353132","2.3510995","2.1144979","2.0920322","2.0293934","2.2117059","2.1542463","2.1600897","2.203125","2.1748638",
"Romania","968","Extensive Margin","between_theil","Value","0.939878761768341","0.910607947909739","0.869121747076861","0.749577026330371","0.696689657801471","0.666123874460027","0.585545439207635","0.612815431503122","0.544098735733598","0.502679600214378","0.499815340829969","0.492361385241319","0.514554456276983","0.426464284708345","0.454717192391172","0.410157412096623","0.412958679081328","0.472900638805906","0.462194776411707","0.476257292557989","0.496254242095182","0.453663532725372","0.462349074852032","0.477284159401124","0.438648700713771","0.388998450709664","0.32449452881719","0.269455560998722","0.334813446561547","0.272086272886526","0.276598136179018","0.293054099457564","0.309546504190621","0.299177688467076","0.286137978240106","0.345199028699653","0.363959002942423","0.330296244472265","0.251540921560619","0.272191296738425","0.237920114787393","0.191997109825452","0.178813213030397","0.167924791518353","0.138135722718488","0.148473485930367","0.0892283912395759","0.0710065483994502","0.0975874057739432","0.103603012859818","0.130784630775452","0.16199604421848","0.154704250395298",
"Romania","968","Intensive Margin","within_theil","Value","2.18382501602173","2.09796266630292","2.084447003901","1.92164507042617","1.67099763546139","1.71900709113106","1.64568113721907","1.44843422085978","1.38028681525611","1.45237136160722","1.39978292780143","1.45645890524247","1.61886986508034","1.62896223831922","1.6172914080089","1.5383910133969","1.61210844267043","1.83692393041065","1.93997568730265","2.02170559630031","1.78092098236008","1.96962524289847","2.14885230430809","2.13227878942962","1.98723730444908","2.01605092961108","2.00250161792701","1.81001928052865","1.90643113344413","1.86347297318571","1.82391877798364","1.84178947162582","1.86917555145919","1.88387735249853","1.94169884704752","1.86088034168165","1.98922524487716","2.0572814643383","2.10027168137029","2.13818879103928","2.21897505717789","2.19541525840693","2.06510480088764","1.99152179297488","1.93406981229735","1.86701369134244","1.83981311321243","1.96153651411805","1.99418241521926","1.94137358665466","1.87330693006516","1.91299158334732","1.92906612157822",
"Romania","968","Export Diversification Index","total_theil","Value","3.1237037","3.0085707","2.9535687","2.6712222","2.3676872","2.3851309","2.2312267","2.0612497","1.9243855","1.9550509","1.8995982","1.9488202","2.1334243","2.0554266","2.0720086","1.9485484","2.0250671","2.3098245","2.4021704","2.497963","2.2771752","2.4232888","2.6112013","2.6095629","2.4258859","2.4050493","2.3269961","2.0794749","2.2412446","2.1355593","2.1005168","2.1348436","2.1787221","2.1830549","2.2278368","2.2060795","2.3531842","2.3875778","2.3518126","2.4103801","2.4568951","2.3874123","2.2439179","2.1594465","2.0722055","2.0154872","1.9290415","2.0325429","2.0917699","2.0449767","2.0040915","2.0749876","2.0837703",
"Russian Federation","922","Extensive Margin","between_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.123777191527552","0.0217126223739612","0.0133310296206057","0.0063900014505265","0.0116744897917748","0.0016596838831409","0","0.0049586621745736","0.0016598033253097","0","0","0.0016596841160014","0.0033164611317172","0","0.0016596839995572","0.0015461129681924","0","0","0.001659683883133","0.0049823851364771","0","0","0",
"Russian Federation","922","Intensive Margin","within_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.64387694839388","2.58863394225773","2.60116522085991","2.44065404712455","2.57410658921543","2.62193369865417","2.44385576248169","2.64158519273406","2.84130048751831","2.79380893707275","2.90115213394165","2.92909574508667","3.01117039362566","3.25230598449707","3.28957676887513","3.22695994377457","3.34575200080872","3.36653351783752","3.89807963371277","3.90946601478254","3.92986750602722","3.92485499382019","3.80939698219299",
"Russian Federation","922","Export Diversification Index","total_theil","Value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7676542","2.6103466","2.6144962","2.4470441","2.5857811","2.6235933","2.4438558","2.6465437","2.8429604","2.7938089","2.9011521","2.9307554","3.0144868","3.252306","3.2912364","3.2285061","3.345752","3.3665335","3.8997393","3.9144485","3.9298675","3.924855","3.809397",
"Philippines","566","Export Diversification Index","total_theil","Value","3.9847076","4.069644","3.85109","3.8408086","3.8747263","3.7694294","3.7176385","3.7275558","3.6873243","3.5326114","3.4501877","3.3910313","3.4265952","3.3912926","2.9970186","2.910073","2.758327","2.7973592","2.7223334","2.7182484","2.6946487","2.7273328","2.8234556","2.6219943","2.6249583","2.6125364","2.590348","2.4830925","2.5013776","2.4720449","2.5089509","2.5551658","2.6365659","2.7452867","2.9663582","3.2475364","3.401711","3.5208733","3.7057855","3.6307137","3.7035792","3.7014396","3.6961572","3.695693","3.6434469","3.6932776","3.4489253","3.2733154","3.4282854","3.147774","3.0965574","3.0599594","3.0818143",
"Papua New Guinea","853","Extensive Margin","between_theil","Value","3.17965507507324","2.18288379907608","2.4893484964565","2.62315739886981","2.0552146025002","2.05276823909441","2.07161960308122","1.31157176502046","2.08169188071406","1.90527705740897","1.31646440178156","0.0604581885454536","0.147866416777909","0.177408401189496","0.235394846637313","0.536230890269348","0.35878912676344","0.35337413828691","0.215030371779988","0.165486700041583","0.23017638202402","0.171340978922657","0.336422276061271","0.552184283644887","0.574386585665195","0.295337862850829","0.137989531952314","0.104642003159057","0.148058880197823","0.113835365577529","0.696340070989194","1.3665348886518","1.25744916353201","0.88779406704225","1.24550224343783","1.45770210931969","0.708033118476948","1.08147599086574","1.16377487320305","0.672653584096224","0.839216101896227","0.679553560288241","0.683515358732677","0.859981298445077","0.657300600751978","0.645013310361742","0.594687312463959","0.457598192787392","0.280715933324814","0.294746511527805","0.24319197325903","0.205013878630293","0.138748899102211",
"Papua New Guinea","853","Intensive Margin","within_theil","Value","1.81935167312622","2.03688132762909","1.8318637907173","1.80522845499218","1.80904807895422","1.98744596599136","2.00074835255509","2.3830172138405","1.8576045850059","1.97437025327236","1.92020455002785","4.57971648458624","4.14585483592236","3.96822008979507","3.82673833205808","3.42469594677823","3.59259065031074","3.60028245169815","3.8472000999177","3.92700424790382","3.74009754055078","3.92677277811163","3.36024413255655","3.05545890560981","3.28273634788638","3.70913504902273","4.12387626062264","4.26927052244719","3.93138038972393","3.84308900044562","3.15651177422114","2.91576909517426","2.95390380550452","3.13477881252766","2.84956571211205","2.55650774833339","2.84594006446878","2.788435049908","2.77544352127006","3.06625315267593","2.78025987456203","2.94759675231762","2.8750801570859","2.96083672616489","3.35153059440791","3.26972931030832","3.22880373187672","3.28449075367098","3.47837933292612","3.37958064855775","3.45501367708493","3.45088636875153","3.69132345914841",
"Papua New Guinea","853","Export Diversification Index","total_theil","Value","4.9990067","4.2197652","4.3212123","4.4283857","3.8642626","4.0402141","4.0723681","3.6945889","3.9392965","3.8796473","3.2366691","4.6401749","4.2937212","4.1456285","4.0621333","3.9609268","3.9513798","3.9536567","4.0622306","4.0924911","3.970274","4.0981135","3.6966665","3.6076431","3.8571229","4.0044727","4.2618656","4.3739123","4.0794392","3.9569244","3.8528519","4.2823038","4.2113528","4.022573","4.095068","4.0142097","3.5539732","3.869911","3.9392183","3.7389066","3.6194761","3.6271503","3.5585954","3.8208179","4.008831","3.9147427","3.8234911","3.742089","3.7590952","3.6743271","3.6982057","3.6559002","3.8300724",
